mu sigma
3.0001297056433747 3.5879380167769237
2.9874209074895974 3.552206298321712
3.032710672716536 3.548066840058699
3.042838776832407 3.5569820669596686
3.0237216624889003 3.588473246869449
3.0074350870451365 3.589354053650353
3.0442922579337095 3.5597898424658596
2.9810466977677663 3.562784256178279
3.018956901241006 3.5439552686680487
3.027971671077369 3.587103812886814
3.0253104346766198 3.545269713119084
3.0169834740617145 3.5437613341958607
3.020557195680066 3.544258373714253
3.044335066722648 3.560379473976414
2.9984419542637686 3.5463144321702122
2.9893288887371723 3.5512953268446044
2.990976751877174 3.5830286540077587
3.028724359001918 3.546770770428396
3.0197055430122166 3.544483034544764
3.0307987184223033 3.585317780689187
2.981390066519822 3.567400266720255
3.0444568578669435 3.5629262180429198
3.026926775568743 3.586823335592067
3.042474689649261 3.558065644036783
3.0439570368900233 3.5718650892075687
3.04396083772383 3.5718408538718265
3.034520997672524 3.583124593093266
3.015855032216116 3.5888754959015334
2.991437344512745 3.58283532976837
2.994486755069779 3.5485961532948624
3.0445144945217626 3.565998541450715
2.992168195028078 3.5501758659492024
3.0089576869101236 3.5885141189584373
3.0370702196313375 3.5523809893076046
3.0443821774936977 3.567317790387119
2.982238258423247 3.563823047256061
3.029653149525806 3.547926849399947
3.0049225747878188 3.5878390395716
3.019652309575461 3.54509840862022
2.98210700338857 3.5674164255054235
2.99244439014071 3.582966747569565
3.0235911499339645 3.5872538857002176
2.985989833135267 3.5771934394050335
3.0291764363985747 3.5853654818157454
3.00028122913238 3.5466883316013424
3.0102758289954563 3.5448636359826886
3.0347610483180008 3.551018633255211
3.0059439796683023 3.545401457181449
3.009253010622567 3.545042555349931
3.03203518432031 3.549474643430858
2.9946078529782305 3.5492948697834237
3.0417700196856816 3.55877343554119
3.0050762777980298 3.5875283157733353
3.0116370934393935 3.5882224814639345
3.0428233800081457 3.571778653448722
2.9890234131074505 3.579830317669394
3.0219515352695576 3.5459455241660747
3.0257613297120445 3.5862159905293804
3.0369537878257464 3.5531543656046374
3.016344476857623 3.5451717902741047
2.990358019964342 3.5523604549317875
3.037548785348521 3.5792868339602446
3.0423830980545836 3.5719691494095223
3.0240954791593384 3.5467024484677157
2.9930219602080053 3.550727896271624
3.0338196217143985 3.551160339834292
2.9930347553031216 3.582342470061559
3.0096762282106555 3.5455283504695463
2.9850959543012006 3.5739551125529934
2.9901380361928895 3.580110361459084
3.0241229869187003 3.546949826692183
3.0429678429211595 3.567189100151404
3.036344156844625 3.5797702760816237
2.9999236081096687 3.547767545689091
2.9909881033309604 3.5527041652881755
2.9852576308636953 3.5596004920478874
3.0425350392393 3.5691137205008685
2.99392818599117 3.582459083959289
3.019767201248322 3.546235070345107
3.003928657077104 3.546766544376661
3.041944311525551 3.571156231108088
3.0375176256242264 3.5783441770220836
2.9857702929864782 3.5740497954528747
3.003131941262427 3.5471110675962807
2.991139931513787 3.5529221017344828
2.9870186815893662 3.5759653751277183
3.015988797839378 3.545971332138737
2.993304587983982 3.5515776387484026
3.035750756603017 3.5794829078782286
3.040283191501808 3.5593242615964407
3.0384580091285027 3.5566910626198585
2.9849605570663296 3.5711379824693616
3.041404107498795 3.5708893887927595
2.986064465398565 3.57353260538533
2.9844055255150326 3.566785700161636
3.033455259704114 3.5523162859992974
2.985461393342943 3.5615508709976407
2.99564041754979 3.582566461103527
2.9924370066179637 3.552665462588424
3.0014372946225487 3.54816480381045
3.025288012042087 3.5848073045637023
3.033032043182337 3.552178035384391
2.9989231976855883 3.549196534008732
3.038790503501062 3.55794653323737
3.0406778608353817 3.571353279131419
2.9924905608539003 3.5801326783655796
3.0254371112791762 3.5487882278472513
3.0127980723170293 3.5468043218682643
3.029070351877915 3.5828261640158656
3.020246651445376 3.5856912131262564
3.0380608066534247 3.575549078811586
2.98734410505232 3.5590597347055795
2.989896700768811 3.5557484603500766
3.027201944676711 3.5495711779717576
2.988512720732074 3.5574114356703546
2.995878418413348 3.5820226830383657
2.9884006878836993 3.5576101236910818
3.0143758605698645 3.5861405906864503
2.99733406477068 3.5825884291846952
2.986692322472318 3.5611319194718987
3.023902926408017 3.58449693865879
3.0390834519484153 3.573100588688435
3.026034665505674 3.5494535611092664
3.038315804104884 3.5742779266855154
3.0336222045362455 3.5537074969229874
2.9924895877803475 3.579283919752225
2.9979716182141076 3.550577269815905
3.03780461635476 3.574777856070241
3.0399757085166303 3.5634199585045963
3.0053764797132994 3.5849760667241752
2.986171952997715 3.564484374251502
3.0390597268378903 3.5609219256861504
2.986407214882864 3.5638725576852015
3.0312682056565112 3.5806653966332886
3.0221563824116178 3.584515054794543
3.0358192798515886 3.556346754114789
3.03798850586663 3.5738328365720444
2.9871656971404867 3.5619067129980717
3.0229270357998326 3.5841749152347377
2.988569561124379 3.5739853393739445
2.9903344082752814 3.556802979548655
3.039824707325371 3.5667971167203834
3.0311826246953855 3.5803918047351466
3.0028567526130603 3.549269984503078
3.0124269085185618 3.547825224436989
3.0239310449975045 3.583589504273496
3.0231147285215987 3.583835232175282
2.9888705714875834 3.5736631716082194
2.987936862000173 3.5716902752796664
3.0392225621260716 3.5645172448984646
3.0387302952713 3.570699390919759
3.011475735887738 3.548118614600125
2.98741429665907 3.563567034881358
2.9895983154703725 3.5744185943059206
3.012288247420692 3.5849500288127674
3.0101782155037276 3.584801473671275
3.0289281738775893 3.55200307216385
3.0075150581563665 3.584456819995764
3.0191540236791075 3.5487403938254114
2.9901270224795073 3.558349784466855
3.0310440518365644 3.5797106730466153
2.997027343680961 3.5523611396683434
3.0385859055166415 3.5637828546408326
2.9919747091057713 3.5562570448944126
3.0038021870794407 3.5496960777388855
3.008528618580212 3.548754244680357
3.004798021206595 3.5494518423521013
3.0113233158188146 3.58460703162557
3.0010075418965965 3.5506632765100763
3.031706681624078 3.5789456617532958
3.0101791237381326 3.548672154113681
3.0224915911502857 3.5831939846122376
3.025502637761833 3.5510861838524987
3.0357275827110737 3.574313343830682
3.0366892728801194 3.572377589872854
3.0264513963700845 3.551728690259564
2.990747783905416 3.574087635856671
3.0270215649916272 3.5810106497121055
2.9885841116505674 3.565012453110033
3.034682860114886 3.57503994024797
3.006386900279292 3.549858805996074
3.035341496446459 3.5591606707628594
3.0021579502899858 3.5820569882659674
3.022394224050914 3.5825989115375596
2.9963103085691496 3.578861843222308
3.0087971188026614 3.5833893158107633
2.994392721435712 3.5557689989376087
3.0013678952458163 3.581460819485089
3.0367574117613483 3.5631906441325905
3.0115446873324103 3.5834883388743504
3.015429177667343 3.5834250342170253
3.0102722194195692 3.5833316821908556
2.9936347762999986 3.5762834223819375
2.9924923443995954 3.5581076217462098
2.9893651339672878 3.5664226962293473
2.9896762287282908 3.5642796819686047
3.018826851032439 3.550349160950706
2.9958422360201524 3.5777951203068104
2.9991000111573776 3.553293797217641
3.0207553902092785 3.550896981069449
2.9977250058470823 3.554181119849638
3.034637403106793 3.5602322949309526
3.008435527896724 3.5825677762596064
2.998858613280115 3.579401188453481
3.0296696832057872 3.5779648689535075
3.035942989349995 3.5689452836098474
3.023019219962733 3.5812600989546084
3.00331575776239 3.551865201942543
3.034220045256512 3.572935416340793
2.9965695313509197 3.5553838909493973
3.034880813081923 3.5716868954886447
2.990829186977837 3.570012952588402
2.991224653183088 3.5621006772380004
3.0354675512592335 3.569855850554627
3.0111699347153857 3.5505462818206563
3.0085008179930646 3.582246539412703
3.0163170105955404 3.5824268461074205
3.035728039887564 3.565660344396365
3.000765306036868 3.5532321911257863
2.994276932627064 3.5751342313707593
3.0156139961300243 3.5507746452888282
2.996598148028205 3.577257593566433
3.017020838986939 3.551025472550018
2.9991342107511394 3.5543219112013142
3.007485939687895 3.5513306757869008
2.994808166543187 3.5576792728446973
3.023697970618799 3.580359040709429
2.9910215527739763 3.5658646265550837
2.9982099878776056 3.5550209057170528
3.0216445055063526 3.5521537775828396
3.0272389646427444 3.5784961188650746
3.022943953536023 3.5804218328376454
2.996362816469664 3.576507941216718
3.0184866642265087 3.5516328222475737
3.0160167414335213 3.551395396892256
3.001048578712382 3.553914047579858
2.997795027980657 3.5558654105344716
3.0232955162261477 3.5532020962026545
3.018684646728385 3.5811540535750246
3.0225051041228475 3.5800688104175027
2.9960046275312524 3.5753843030666843
3.032751014278159 3.572260487250049
2.9927747498860313 3.562808528679988
3.0011104901782923 3.5786590716742035
3.0132593551209954 3.551757455774453
3.0235301782275164 3.579249425001109
2.994088145440559 3.572229433807176
2.992597496371082 3.568036815314384
2.993788264508648 3.5712420898527104
3.030381601266031 3.5587547047005827
3.0285582042063854 3.576031673286008
2.9933848842093704 3.5629923314052347
2.993341190120298 3.5698516518853585
2.9930438658495335 3.5687399893165668
2.9992334384200037 3.5770113500384424
3.000721577993288 3.577776659244787
2.9954074333338516 3.559795177387735
3.0206208927001352 3.553382518626292
3.0158925328594712 3.5525210497779556
2.993649511500403 3.569618899397216
3.031850040346877 3.5715262721983776
3.0179643890602295 3.5801714199453807
3.030819400711705 3.5727958403325477
3.032724973157119 3.567446207290992
2.9955720557738768 3.560417376247157
3.02680848159667 3.5566563759186143
3.028719987501774 3.558343932046749
3.022934235475275 3.5783786014062278
3.009269097732197 3.553128319125692
3.0131100345915938 3.5528724754070815
3.029801944735397 3.5596377192502366
2.9950362762317226 3.571200764280559
3.00153065442844 3.5773555270570223
2.994059168734864 3.5678527371883395
2.9977271437421122 3.5743277294423774
3.024579892567561 3.5558585140311667
3.0007581097654223 3.5564280318451686
3.023045883373249 3.5551816973602666
3.029423123238602 3.559814094657434
2.995595019817982 3.5617570016579316
3.003292592403542 3.555218085432304
3.030141105848804 3.5609426999136344
3.029768973783594 3.5605112671131547
2.9960966686907486 3.571848785838741
2.9954610487509865 3.5705480420757505
3.0229495011904053 3.5554102013948343
3.0124511404088317 3.553443215156071
3.0216052610936024 3.5781373896999122
2.995872170651319 3.5711070086759826
2.9948673456131916 3.565683492272882
3.030434700462946 3.562337792930684
3.0003788834144087 3.5573032989932245
3.0296675759667697 3.5719895305933838
3.028528786432727 3.5734473360826846
3.0057090877831945 3.5547817922869207
3.014446795806003 3.5537439130869055
3.0003266656477443 3.557652717207021
3.0224196860950956 3.577389625991873
2.9971606350239037 3.5721411020549105
3.0176810161326486 3.578681374932037
2.995433949443107 3.565741673847177
3.0249711065697653 3.5758847468218677
2.9965465645727276 3.5707468092597017
2.996871928603755 3.5622482256420414
2.9973358883649186 3.571426404665845
3.01589266588734 3.5545040595277886
3.013836899713891 3.578674118778883
3.02285883508136 3.5765015113807843
2.9965359813976047 3.5638685514709767
3.0267911194034585 3.559376561085777
3.0089189013856235 3.578131478891393
3.018164086347727 3.5550838310549815
2.996329642508541 3.5671782061289092
2.998247905625692 3.5610733469828566
3.0231765287852133 3.5571060753770882
2.9988090341598554 3.560569454704949
3.0182456676624856 3.577644697166284
3.021623079719377 3.576299762619345
2.9994210176160445 3.560559026451732
2.9970528644904935 3.5667306385386843
3.001781459253241 3.574538924358765
3.005735826878992 3.5765892129316397
3.0046857098071342 3.5760765571611124
3.023963649879455 3.574814809295492
3.0052958824559166 3.5761919044074637
3.0244674558210165 3.5741304660117548
2.9976974722185714 3.5680743717585104
3.009222848235849 3.577110269850448
3.0263035718619014 3.5608294891068892
3.0281582334505415 3.568745560468712
3.0269200152684697 3.5619797715736192
3.0008023320410975 3.5603347549614366
3.021172479078294 3.5574687333415627
3.012845261080517 3.5771449087034584
2.9998939288576683 3.571499313415176
3.0214658324981207 3.575356054961639
3.001834637894553 3.559596410928539
3.009362015207298 3.556310174636697
3.0279828558286415 3.567539113637112
3.01155235986739 3.5560939960159796
3.026909495377888 3.5702635733115686
3.0269134925158854 3.5701968485414826
3.0089447320971656 3.556608156789058
3.02257735714141 3.558708458715337
3.0274689984149052 3.5648357214686985
3.0209113462373405 3.5579916455230567
3.014668863972201 3.556469365035277
3.0125761762795893 3.5566693349711125
3.0024488912631635 3.5727876844875963
3.001053881496161 3.571289508970841
3.0184231070962584 3.5755637400269267
3.0055688827024287 3.5583635200288337
3.009371239491292 3.557162744913575
3.010236321951333 3.557033549831416
3.0090628668879105 3.575738357553676
3.0187518042457526 3.5753355269599147
3.0250648999639136 3.571121425230415
3.010042279360918 3.575820642632586
3.010764923469198 3.5759048465402126
3.0021286241556453 3.5610041927243765
3.009626637963012 3.5755510116037725
3.0046918979105666 3.573699336756771
3.021222021389804 3.559121249085879
3.0097439734075557 3.575392307545604
3.022864738220422 3.560402703572767
3.0227840324453403 3.5726155556631585
3.0057210657257367 3.573972212200812
3.0220411456577088 3.55991140985835
3.0259077574288806 3.5666395248786857
3.012175315544626 3.5754375553690316
3.025772531605499 3.5666704463119103
3.0224449379241602 3.5605867794073474
3.0122942732717854 3.55770404410054
3.0240912088081435 3.5625545526712488
3.0154666776891443 3.574786225370674
3.0130096839705747 3.5749007749606325
3.004320398283738 3.560989048860592
3.0030119567995577 3.562263785947643
3.0211133272456308 3.5726267524091893
3.0215707877114397 3.572279715261076
3.0196824813377594 3.5733422970925983
3.0242628114579544 3.5688344793074176
3.0238933490656588 3.568692275917095
3.007615945564229 3.573337095516473
3.0062127902803537 3.5725094852506087
3.003308659511857 3.5632669169424296
3.0235698580430355 3.564328565036068
3.0227069866027394 3.5630595322419962
3.018773964168726 3.5600640334105753
3.0052253455103277 3.5713447264008598
3.0191409957844506 3.560647772103046
3.0056458593424544 3.561637751450653
3.010614855601992 3.573317244826792
3.0214469058884896 3.570070934884413
3.0037506805257506 3.566209001006623
3.0203341707606937 3.570771221426301
3.0144040478911704 3.5599795774836265
3.0042156659329367 3.564722407324808
3.022158257285061 3.565937309167558
3.0196120582069503 3.5709595874066453
3.004360919238687 3.5652568040947052
3.0051224810792765 3.5690363265100515
3.0072490594382604 3.5618941646934665
3.0068610194352323 3.570695876081068
3.005015155711064 3.568364066183346
3.0199986317528564 3.562936183316471
3.006455209792112 3.5628492774052885
3.02114075128563 3.5682368618823332
3.011027090337255 3.5721967879315275
3.0094045361837596 3.5612427047412627
3.017743822300967 3.5616790006173997
3.021186720594657 3.5675485742929536
3.0201406016446493 3.563645141805943
3.01626106401538 3.5717416975646232
3.01359045844634 3.5612399943886714
3.0062636138991543 3.5671209781204984
3.0141019861553877 3.5616399683184072
3.0167252168430063 3.5623310492298255
3.006509208144198 3.5652560219199856
3.0064648269520617 3.5658133735569453
3.018988308205163 3.568678371197338
3.0095145494351856 3.5703423030802073
3.0106366938100813 3.57065494595092
3.016426142013758 3.5627667600958364
3.0185178600932936 3.56808251913942
3.018864323292692 3.5659014047149578
3.0095517881244076 3.563731245685334
3.008126292047528 3.567637043992646
3.0088170509554777 3.568156711470049
3.0180475353914953 3.56668645327824
3.015969687138378 3.569316193531031
3.0111627924192903 3.5634362995825604
3.0091732816130277 3.5647094686619085
3.015187624039158 3.563850339487326
3.0155651421989464 3.5687115270192544
3.009273434454471 3.566829283791847
3.0134870876686297 3.5689099634413695
3.011562990987433 3.56436164341913
3.0160019710182113 3.565722840885211
3.0148566425448156 3.5657015610759286
3.015045629354161 3.5659726351622916
3.0147673915395705 3.5665991392535896
